transaction_id,date,region,product_category,amount,customer_income,customer_age
972,2024-05-17,East,Toys,36.71,59583.01,52.0
973,2024-06-20,South,Toys,57.7,28402.57,55.0
974,2024-05-09,North,Home Goods,29.37,67280.17,59.0
975,2024-01-13,South,Home Goods,41.66,54044.68,37.0
976,2024-06-16,West,Groceries,54.02,50640.25,46.0
977,2024-05-09,East,Electronics,24.08,53088.77,51.0
978,2024-03-24,North,Electronics,49.73,59094.21,33.0
979,2024-03-05,West,Groceries,37.45,,33.0
980,2024-03-03,East,Groceries,59.07,79756.46,37.0
981,2024-04-10,West,Electronics,47.52,,27.0
982,2024-03-13,East,Toys,64.09,,45.0
983,2024-01-17,East,Electronics,45.81,70129.46,33.0
984,2024-01-09,North,Electronics,29.56,62104.73,36.0
985,2024-05-22,North,Groceries,27.7,53144.52,48.0
986,2024-05-31,West,Electronics,21.36,,58.0
987,2024-02-07,South,Electronics,59.49,68085.57,52.0
988,2024-06-11,West,Clothing,88.37,45008.34,47.0
989,2024-04-03,East,Home Goods,56.53,63434.64,30.0
990,2024-04-04,North,Clothing,75.08,59717.03,27.0
991,2024-02-18,North,Groceries,67.0,49078.54,34.0
992,2024-03-09,South,Groceries,42.22,,34.0
993,2024-03-02,West,Electronics,68.98,97870.76,36.0
994,2024-06-26,East,Toys,42.82,39051.43,50.0
995,2024-03-18,South,Electronics,616.34,58983.62,38.0
996,2024-04-26,South,Toys,46.87,78338.76,68.0
997,2024-04-29,North,Clothing,47.58,67935.85,60.0
998,2024-05-16,East,Toys,59.92,52896.97,42.0
999,2024-06-10,North,Electronics,39.94,42117.79,57.0
1000,2024-03-16,West,Clothing,63.34,61946.8,20.0
1001,2024-02-04,South,Electronics,454.14,20407.27,28.0
1002,2024-01-01,South,Electronics,587.28,62548.01,37.0
1003,2024-02-09,East,Groceries,79.09,60522.4,27.0
1004,2024-03-04,East,Electronics,69.31,76051.83,29.0
1005,2024-05-29,West,Groceries,66.05,42849.9,56.0
1006,2024-02-29,East,Electronics,50.99,55147.93,32.0
1007,2024-03-04,North,Clothing,55.28,,15.0
1008,2024-04-02,East,Home Goods,57.86,63083.52,46.0
1009,2024-03-12,North,Clothing,50.2,39860.3,43.0
1010,2024-01-11,SOUTH ,Groceries,44.37,50287.47,22.0
1011,2024-04-14,West,Groceries,13.91,80998.67,36.0
1012,2024-01-14,West,Home Goods,60.77,63889.9,24.0
1013,2024-02-29,West,Clothing,65.62,35038.26,29.0
1014,2024-01-30,East,Groceries,32.58,73248.48,40.0
1015,2024-02-04,East,Toys,59.08,36011.03,43.0
1016,2024-06-13,North,Groceries,41.13,55394.69,41.0
1017,2024-01-05,South,Clothing,44.5,68449.15,37.0
1018,2024-03-23,West,Groceries,69.66,78205.59,48.0
1019,2024-05-02,South,Groceries,35.14,24931.14,49.0
1020,2024-03-18,West,Groceries,35.12,70673.85,31.0
1021,2024-06-02,West,Electronics,77.07,72925.87,42.0
1022,2024-03-02,North,Electronics,47.82,51644.77,34.0
1023,2024-05-11,East,Home Goods,68.7,61363.64,31.0
1024,2024-03-29,East,Electronics,26.02,14220.42,38.0
1025,2024-02-11,South,Groceries,27.22,18780.3,29.0
1026,2024-03-29,West,Clothing,36.31,,43.0
1027,2024-05-25,East,Clothing,42.78,51916.57,49.0
1028,2024-02-09,North,Electronics,28.95,54806.82,43.0
1029,2024-03-12,East,Electronics,55.54,63520.15,40.0
1030,2024-02-08,West,Toys,56.52,54511.02,49.0
1031,2024-04-13,North,Home Goods,36.53,53119.62,38.0
1032,2024-01-14,West,Groceries,37.72,65917.34,41.0
1033,2024-02-01,South,Clothing,39.7,37566.96,34.0
1034,2024-06-27,West,Groceries,32.53,77398.76,46.0
1035,2024-05-04,West,Groceries,6.57,56546.25,41.0
1036,2024-06-14,South,Groceries,48.72,44915.12,50.0
1037,2024-04-06,South,Electronics,551.14,42896.85,29.0
1038,2024-01-23,West,Groceries,45.08,60639.78,33.0
1039,2024-03-03,East,Home Goods,34.82,55404.63,35.0
1040,2024-05-22,West,Toys,62.16,36767.4,33.0
1041,2024-06-01,North,Electronics,86.38,,50.0
1042,2024-05-24,West,Groceries,37.49,47862.01,50.0
1043,2024-02-22,West,Groceries,71.0,78927.85,55.0
1044,2024-04-13,West,Clothing,55.5,61956.79,29.0
1045,2024-04-13,North,Electronics,50.53,83540.09,41.0
1046,2024-06-27,East,Clothing,44.84,49350.39,55.0
1047,2024-02-08,East,Clothing,48.75,,35.0
1048,2024-06-27,South,Clothing,67.24,65798.3,37.0
1049,2024-05-13,East,Groceries,32.93,69061.99,67.0
1050,2024-03-07,North,Groceries,45.87,70814.87,38.0
1051,2024-05-14,West,Groceries,68.74,46682.86,64.0
1052,2024-06-27,East,Toys,64.76,47104.81,44.0
1053,2024-02-11,North,Clothing,33.16,54668.7,45.0
1054,2024-01-15,East,Electronics,47.26,82213.6,45.0
1055,2024-04-20,East,Groceries,60.92,44989.75,62.0
1056,2024-06-05,North,Electronics,59.95,52096.12,57.0
1057,2024-02-02,West,Clothing,64.63,70947.87,43.0
1058,2024-06-03,West,Electronics,55.76,70145.31,46.0
1059,2024-06-12,East,Electronics,58.28,68331.28,45.0
1060,2024-06-05,North,Home Goods,55.14,61212.65,46.0
1061,2024-02-07,West,Electronics,73.7,44023.0,39.0
1062,2024-04-06,East,Clothing,43.67,49638.36,44.0
1063,2024-06-03,South,Electronics,50.72,76897.35,73.0
1064,2024-02-02,East,Groceries,34.78,71604.56,51.0
1065,2024-03-26,south,Clothing,31.82,39975.23,51.0
1066,2024-03-06,East,Groceries,54.87,73041.86,32.0
1067,2024-01-10,East,Clothing,39.14,79631.68,37.0
1068,2024-01-05,East,Electronics,49.13,60807.46,30.0
1069,2024-05-02,West,Clothing,74.27,,61.0
1070,2024-03-14,South,Electronics,73.4,75172.28,25.0
1071,2024-04-06,West,Clothing,83.36,49564.25,42.0
1072,2024-04-27,West,Clothing,74.56,94943.97,48.0
1073,2024-02-07,East,Toys,86.05,78346.17,44.0
1074,2024-05-20,East,Electronics,56.55,67860.42,49.0
1075,2024-06-07,East,Groceries,36.45,59482.38,57.0
1076,2024-02-16,East,Electronics,34.99,67421.66,27.0
1077,2024-04-18,West,Clothing,70.94,36595.76,56.0
1078,2024-06-28,East,Clothing,50.77,,42.0
1079,2024-01-15,West,Toys,51.89,76933.37,52.0
1080,2024-06-05,North,Electronics,41.76,81960.2,52.0
1081,2024-05-15,North,Electronics,43.56,60461.36,46.0
1082,2024-01-05,East,Clothing,55.76,54595.66,41.0
1083,2024-06-05,South,Electronics,413.76,49885.39,51.0
1084,2024-02-16,South,Electronics,395.38,72203.62,28.0
1085,2024-03-08,South,Groceries,72.67,52311.79,26.0
1086,2024-03-16,South,Electronics,464.49,57189.65,36.0
1087,2024-06-21,North,Electronics,26.88,68195.99,50.0
1088,2024-05-09,West,Groceries,60.13,50110.08,58.0
1089,2024-06-03,South,Clothing,70.46,75659.2,48.0
1090,2024-04-04,West,Electronics,42.65,59733.88,38.0
1091,2024-04-24,West,Electronics,20.03,,51.0
1092,2024-06-12,West,Groceries,71.48,,35.0
1093,2024-02-05,North,Electronics,37.83,,33.0
1094,2024-01-26,West,Clothing,44.58,45944.96,38.0
1095,2024-02-12,East,Electronics,54.79,73411.16,33.0
1096,2024-01-27,East,Groceries,40.0,61825.1,50.0
1097,2024-03-09,East,Clothing,36.86,57424.5,41.0
1098,2024-05-27,West,Groceries,37.13,97688.91,53.0
1099,2024-01-11,South,Home Goods,77.87,40736.76,45.0
1100,2024-03-14,West,Groceries,67.39,48898.0,39.0
1101,2024-04-13,East,Electronics,58.62,59648.55,31.0
1102,2024-02-07,West,Electronics,17.2,96236.24,32.0
1103,2024-05-13,West,Clothing,58.67,59683.48,44.0
1104,2024-01-23,South,Electronics,448.62,64113.79,55.0
1105,2024-02-16,West,Electronics,30.83,54962.47,44.0
1106,2024-03-30,North,Home Goods,53.88,65379.43,9.0
1107,2024-02-15,North,Clothing,65.77,55892.74,48.0
1108,2024-04-16,North,Clothing,58.54,70429.84,38.0
1109,2024-05-19,South,Groceries,39.8,71612.81,59.0
1110,2024-05-20,East,Groceries,50.2,56488.42,50.0
1111,2024-04-13,North,Electronics,60.96,43117.8,31.0
1112,2024-04-20,North,Home Goods,50.89,61403.55,33.0
1113,2024-04-13,West,Electronics,68.81,81031.83,49.0
1114,2024-02-29,West,Groceries,55.94,47600.09,38.0
1115,2024-06-19,West,Home Goods,61.29,65008.75,44.0
1116,2024-04-09,West,Groceries,62.32,41913.89,21.0
1117,2024-03-08,West,Groceries,34.0,,40.0
1118,2024-05-12,North,Electronics,50.75,79505.49,50.0
1119,2024-04-29,South,Clothing,45.01,70373.0,50.0
1120,2024-02-06,West,Groceries,65.66,65234.48,29.0
1121,2024-03-12,South,Clothing,56.95,25173.4,35.0
1122,2024-05-06,East,Home Goods,47.18,51706.61,46.0
1123,2024-04-15,North,Clothing,30.77,69102.21,23.0
1124,2024-04-01,South,Electronics,702.76,38264.02,44.0
1125,2024-01-31,East,Electronics,54.66,54691.72,46.0
1126,2024-05-01,East,Clothing,39.24,71499.81,46.0
1127,2024-05-16,East,Groceries,59.99,37332.92,59.0
1128,2024-02-20,East,Groceries,25.35,34810.7,9.0
1129,2024-01-29,North,Groceries,73.89,37592.58,30.0
1130,2024-02-09,North,Home Goods,59.96,65017.28,35.0
1131,2024-02-10,West,Home Goods,51.49,51645.02,29.0
1132,2024-01-11,East,Home Goods,75.25,73170.73,30.0
1133,2024-05-30,North,Electronics,64.23,61815.28,61.0
1134,2024-01-01,West,Groceries,42.87,88208.02,41.0
1135,2024-02-15,South,Electronics,467.28,41437.77,25.0
1136,2024-04-10,East,Electronics,20.54,64976.58,34.0
1137,2024-05-28,North,Groceries,65.96,48071.78,45.0
1138,2024-03-30,West,Clothing,45.56,69003.19,41.0
1139,2024-04-19,East,Electronics,20.34,61799.04,65.0
1140,2024-06-12,South,Electronics,436.9,,37.0
1141,2024-02-26,West,Electronics,63.06,57642.72,28.0
1142,2024-01-01,East,Toys,74.21,61096.47,15.0
1143,2024-03-03,South,Electronics,539.21,51010.37,33.0
1144,2024-02-24,North,Electronics,35.27,,19.0
1145,2024-04-24,South,Clothing,28.69,44533.61,44.0
1146,2024-06-16,North,Clothing,71.22,,57.0
1147,2024-05-22,East,Toys,56.74,74305.35,56.0
1148,2024-05-28,West,Electronics,45.05,65231.12,50.0
1149,2024-06-23,East,Clothing,41.48,,41.0
1150,2024-02-22,South,Groceries,60.08,55360.52,56.0
1151,2024-05-16,North,Toys,59.66,69170.64,41.0
1152,2024-06-28,South,Groceries,36.55,63340.21,44.0
1153,2024-02-26,East,Home Goods,32.86,71962.02,26.0
1154,2024-04-26,West,Electronics,33.62,82441.75,41.0
1155,2024-06-02,North,Clothing,42.98,68234.24,51.0
1156,2024-06-17,West,Clothing,39.65,75626.91,49.0
1157,2024-02-04,West,Home Goods,74.27,51744.18,39.0
1158,2024-03-03,East,Electronics,42.44,56907.75,42.0
1159,2024-01-25,West,Electronics,31.26,84574.31,38.0
1160,2024-03-30,East,Clothing,32.1,68952.84,44.0
1161,2024-03-15,East,Electronics,47.24,63724.85,36.0
1162,2024-02-07,East,Electronics,22.67,48701.34,29.0
1163,2024-05-09,East,Toys,49.1,74498.94,41.0
1164,2024-05-14,South,Clothing,29.96,48278.02,47.0
1165,2024-06-10,South,Groceries,67.38,43857.51,29.0
1166,2024-03-31,South,Groceries,51.75,61723.89,47.0
1167,2024-01-17,East,Clothing,81.82,23962.61,32.0
1168,2024-05-07,North,Electronics,46.58,69166.15,53.0
1169,2024-06-19,West,Electronics,3.02,65654.16,56.0
1170,2024-04-17,West,Clothing,71.87,54707.95,43.0
1171,2024-06-27,East,Groceries,57.53,,44.0
1172,2024-05-31,North,Clothing,59.85,58210.19,52.0
1173,2024-01-25,West,Electronics,34.96,48163.09,43.0
1174,2024-06-28,West,Clothing,49.36,62768.59,51.0
1175,2024-03-28,West,Toys,52.8,,29.0
1176,2024-06-09,South,Home Goods,46.43,61686.78,56.0
1177,2024-06-25,East,Home Goods,23.98,57664.07,44.0
1178,2024-01-29,North,Home Goods,91.53,54712.07,29.0
1179,2024-03-03,North,Clothing,62.54,64177.39,54.0
1180,2024-05-29,West,Home Goods,56.31,71716.5,45.0
1181,2024-06-02,West,Electronics,69.71,52128.46,48.0
1182,2024-06-04,East,Groceries,59.66,,41.0
1183,2024-04-23,West,Groceries,39.84,67791.46,48.0
1184,2024-02-18,East,Electronics,68.75,40742.04,27.0
1185,2024-03-21,East,Home Goods,62.78,74648.17,24.0
1186,2024-03-24,South,Toys,40.41,90846.77,31.0
1187,2024-04-14,West,Electronics,61.85,58678.56,32.0
1188,2024-06-25,North,Home Goods,46.39,57432.07,42.0
1189,2024-05-27,West,Electronics,53.13,,53.0
1190,2024-04-27,West,Groceries,N/A,69309.09,43.0
1191,2024-03-26,North,Clothing,70.53,67661.68,38.0
1192,2024-03-03,East,Clothing,40.31,36140.08,30.0
1193,2024-04-13,West,Toys,55.47,47008.18,31.0
1194,2024-02-18,East,Home Goods,80.24,67609.69,34.0
1195,2024-03-11,West,Home Goods,47.36,57824.67,34.0
1196,2024-01-01,West,Electronics,52.95,,34.0
1197,2024-05-20,East,Toys,80.21,82503.9,52.0
1198,2024-06-27,South,Electronics,566.33,48004.3,62.0
1199,2024-05-02,West,Home Goods,27.89,60536.66,53.0
1200,2024-03-02,East,Clothing,38.07,57427.21,49.0
1201,2024-02-01,North,Electronics,60.34,43819.67,54.0
1202,2024-06-06,North,Groceries,56.35,62774.32,51.0
1203,2024-01-29,East,Electronics,52.44,65881.6,19.0
1204,2024-02-18,West,Electronics,82.42,52984.86,32.0
1205,2024-06-21,West,Clothing,40.74,54957.12,39.0
1206,2024-01-30,East,Electronics,48.88,69007.31,39.0
1207,2024-05-23,North,Electronics,20.55,30372.93,61.0
1208,2024-06-16,South,Electronics,67.41,47324.94,59.0
1209,2024-01-19,West,Clothing,38.02,63201.52,15.0
1210,2024-01-18,North,Electronics,65.86,,21.0
1211,2024-01-01,South,Groceries,64.28,51884.56,41.0
1212,2024-03-18,North,Electronics,85.24,73525.39,46.0
1213,2024-04-24,East,Toys,59.74,50500.14,49.0
1214,2024-06-23,West,Home Goods,44.66,89687.67,47.0
1215,2024-04-22,South,Electronics,551.02,33682.31,43.0
1216,2024-04-23,East,Home Goods,38.61,26820.09,64.0
1217,2024-06-14,East,Home Goods,54.79,73184.04,56.0
1218,2024-06-27,West,Toys,46.99,45240.73,44.0
1219,2024-03-03,North,Groceries,48.94,,44.0
1220,2024-05-11,East,Electronics,36.52,74771.0,59.0
1221,2024-05-08,South,Groceries,54.51,52540.97,61.0
1222,2024-01-08,West,Groceries,62.36,73655.43,51.0
1223,2024-06-05,East,Groceries,25.22,50843.82,50.0
1224,2024-02-24,North,Clothing,39.67,65437.97,38.0
1225,2024-04-12,East,Home Goods,52.52,52328.66,36.0
1226,2024-05-10,West,Toys,14.79,46202.82,47.0
1227,2024-02-01,North,Electronics,76.1,85959.02,38.0
1228,2024-01-10,West,Electronics,39.33,76746.93,42.0
1229,2024-04-19,North,Electronics,35.93,49100.39,42.0
1230,2024-06-10,East,Home Goods,46.89,57324.06,56.0
1231,2024-05-03,East,Groceries,52.06,82143.4,47.0
1232,2024-03-27,West,Groceries,38.65,45176.69,44.0
1233,2024-02-24,South,Clothing,64.71,45988.38,32.0
1234,2024-02-01,West,Groceries,56.0,67050.91,37.0
1235,2024-06-26,West,Clothing,37.44,94057.42,46.0
1236,2024-05-14,East,Clothing,42.16,60807.47,50.0
1237,2024-04-02,West,Home Goods,27.25,75747.17,27.0
1238,2024-01-08,West,Toys,31.2,,28.0
1239,2024-03-05,North,Toys,55.81,65415.79,39.0
1240,2024-02-26,South,Toys,533.41,54605.78,33.0
1241,2024-03-07,West,Clothing,77.06,87999.38,33.0
1242,2024-03-12,North,Clothing,51.06,83980.36,41.0
1243,2024-02-23,West,Groceries,29.71,94191.25,45.0
1244,2024-03-07,West,Toys,32.85,49567.66,47.0
1245,2024-02-20,North,Electronics,65.79,60532.47,29.0
1246,2024-04-06,East,Clothing,48.85,65627.5,44.0
1247,2024-04-01,East,Electronics,64.88,50152.99,56.0
1248,2024-01-08,East,Groceries,44.5,,36.0
1249,2024-06-10,south,Clothing,41.6,73634.67,43.0
1250,2024-02-04,North,Clothing,66.79,51744.52,32.0
1251,2024-04-05,East,Electronics,37.12,49449.65,24.0
1252,2024-03-28,West,Clothing,57.34,48455.16,43.0
1253,2024-03-18,West,Home Goods,46.82,39844.46,34.0
1254,2024-02-01,East,Electronics,63.18,72809.89,34.0
1255,2024-04-29,North,Groceries,77.28,49414.97,62.0
1256,2024-02-15,East,Groceries,44.12,47833.39,43.0
1257,2024-05-23,South,Home Goods,41.79,67936.05,58.0
1258,2024-06-13,West,Electronics,59.99,59840.76,51.0
1259,2024-05-21,West,Toys,33.77,52117.04,43.0
1260,2024-02-24,West,Groceries,74.25,72159.43,56.0
1261,2024-06-24,south,Toys,71.69,51518.31,44.0
1262,2024-01-07,North,Toys,35.01,27345.74,42.0
1263,2024-03-14,West,Electronics,26.25,79998.64,31.0
1264,2024-01-07,South,Electronics,32.59,47577.07,32.0
1265,2024-06-09,West,Electronics,32.82,49215.69,43.0
1266,2024-05-30,South,Clothing,62.03,49281.94,40.0
1267,2024-03-25,West,Electronics,73.24,,38.0
1268,2024-05-26,West,Electronics,61.85,55886.36,53.0
1269,2024-04-21,North,Clothing,46.46,74821.07,45.0
1270,2024-05-04,South,Electronics,452.45,84676.71,44.0
1271,2024-05-26,West,Electronics,36.95,49812.01,43.0
1272,2024-02-05,East,Clothing,66.46,45929.89,30.0
1273,2024-01-29,South,Electronics,424.81,52171.48,35.0
1274,2024-03-22,South,Clothing,61.6,66585.87,32.0
1275,2024-01-02,south,Clothing,39.09,,29.0
1276,2024-05-08,West,Clothing,47.47,52493.83,58.0
1277,2024-02-16,East,Home Goods,60.88,40544.84,33.0
1278,2024-05-27,North,Clothing,71.65,,44.0
1279,2024-01-11,South,Clothing,40.88,44929.24,35.0
1280,2024-05-09,South,Clothing,61.71,78966.24,60.0
1281,2024-04-28,North,Home Goods,39.32,66539.89,48.0
1282,2024-05-19,East,Home Goods,81.76,57126.97,40.0
1283,2024-01-20,South,Home Goods,43.78,70946.8,37.0
1284,2024-01-05,South,Groceries,59.65,40681.75,36.0
1285,2024-02-06,West,Electronics,52.48,60851.25,34.0
1286,2024-06-14,South,Electronics,468.24,33204.67,54.0
1287,2024-05-16,East,Electronics,53.45,65190.29,57.0
1288,2024-02-22,East,Toys,42.27,63892.73,19.0
1289,2024-06-20,East,Groceries,59.59,64249.62,43.0
1290,2024-04-08,East,Groceries,59.26,77514.27,39.0
1291,2024-03-26,East,Clothing,47.64,71639.92,28.0
1292,2024-04-17,south,Home Goods,33.58,41866.3,51.0
1293,2024-01-24,East,Electronics,42.08,77740.79,34.0
1294,2024-03-21,East,Electronics,63.22,56858.22,35.0
1295,2024-06-06,West,Clothing,23.79,30447.77,53.0
1296,2024-04-29,East,Groceries,46.28,58368.67,51.0
1297,2024-02-28,South,Clothing,64.92,69706.94,24.0
1298,2024-05-07,South,Home Goods,48.6,44792.22,46.0
1299,2024-04-23,North,Electronics,82.61,79992.87,57.0
1300,2024-04-24,West,Groceries,23.83,46150.25,48.0
1301,2024-01-14,West,Clothing,35.58,52783.62,43.0
1302,2024-01-09,West,Electronics,15.28,50028.94,26.0
1303,2024-02-09,East,Home Goods,79.91,34365.36,48.0
1304,2024-01-25,East,Home Goods,35.83,,41.0
1305,2024-04-12,North,Groceries,20.2,49322.11,47.0
1306,2024-01-22,East,Home Goods,40.82,58048.42,27.0
1307,2024-01-04,East,Groceries,29.11,,31.0
1308,2024-06-02,West,Electronics,40.93,70748.3,45.0
1309,2024-01-29,South,Groceries,50.62,70600.11,42.0
1310,2024-04-18,East,Clothing,62.07,77721.92,36.0
1311,2024-04-07,East,Electronics,47.38,37625.17,34.0
1312,2024-02-06,East,Electronics,50.38,55607.53,31.0
1313,2024-03-15,East,Groceries,41.28,74121.53,33.0
1314,2024-03-10,West,Groceries,27.32,75412.44,25.0
1315,2024-05-25,South,Electronics,444.91,82183.96,36.0
1316,2024-05-07,West,Groceries,44.53,61540.72,52.0
1317,2024-03-25,East,Toys,51.27,59160.39,33.0
1318,2024-02-11,West,Electronics,43.42,,47.0
1319,2024-04-09,West,Electronics,22.86,75973.14,41.0
1320,2024-02-10,South,Home Goods,53.02,53095.29,38.0
1321,2024-06-14,South,Electronics,74.44,60509.11,49.0
1322,2024-02-03,West,Groceries,48.28,59507.56,23.0
1323,2024-01-17,East,Electronics,41.31,24080.22,30.0
1324,2024-06-13,West,Clothing,49.09,47828.16,57.0
1325,2024-06-01,North,Groceries,33.43,,59.0
1326,2024-05-01,East,Groceries,32.47,59271.21,48.0
1327,2024-03-16,West,Home Goods,56.77,66927.34,31.0
1328,2024-03-27,south,Home Goods,64.85,71757.7,26.0
1329,2024-04-26,South,Home Goods,47.79,47651.39,58.0
1330,2024-04-15,West,Groceries,20.39,,46.0
1331,2024-03-26,East,Electronics,55.3,57882.19,52.0
1332,2024-01-27,North,Clothing,81.01,71602.48,52.0
1333,2024-02-26,East,Electronics,46.34,56488.53,41.0
1334,2024-01-31,East,Home Goods,47.33,33283.54,29.0
1335,2024-05-13,West,Clothing,36.91,,49.0
1336,2024-06-16,SOUTH ,Groceries,57.22,70999.06,49.0
1337,2024-04-07,South,Electronics,542.83,80355.29,39.0
1338,2024-01-12,North,Home Goods,65.32,64208.64,32.0
1339,2024-02-22,East,Home Goods,40.14,37710.05,30.0
1340,2024-05-17,South,Clothing,55.13,53904.44,63.0
1341,2024-06-21,West,Home Goods,49.3,67125.86,40.0
1342,2024-05-24,South,Electronics,542.53,72993.22,50.0
1343,2024-06-02,West,Clothing,56.14,67606.07,44.0
1344,2024-05-01,West,Home Goods,70.81,56225.89,48.0
1345,2024-02-15,East,Clothing,51.63,72877.73,28.0
1346,2024-03-04,West,Toys,47.44,50391.52,41.0
1347,2024-05-09,West,Electronics,49.43,62769.74,47.0
1348,2024-02-23,East,Electronics,38.43,71246.81,33.0
1349,2024-04-16,North,Toys,57.98,,51.0
1350,2024-02-20,East,Electronics,39.64,68986.42,46.0
1351,2024-02-05,East,Toys,51.69,68608.72,43.0
1352,2024-04-24,West,Toys,62.83,44269.59,61.0
1353,2024-01-26,East,Electronics,73.75,60263.36,28.0
1354,2024-01-29,West,Clothing,52.44,,24.0
1355,2024-05-28,East,Electronics,62.92,55657.89,65.0
1356,2024-01-11,North,Clothing,61.13,42467.4,36.0
1357,2024-02-09,West,Electronics,44.26,65174.5,38.0
1358,2024-01-11,East,Electronics,81.62,30522.72,47.0
1359,2024-06-12,South,Clothing,41.36,69259.22,55.0
1360,2024-04-22,East,Clothing,51.36,60230.22,42.0
1361,2024-02-08,North,Toys,71.81,88532.39,42.0
1362,2024-02-23,East,Home Goods,71.44,56931.0,29.0
1363,2024-04-07,East,Groceries,50.21,56926.55,19.0
1364,2024-02-24,East,Clothing,64.86,70237.98,49.0
1365,2024-04-20,West,Home Goods,46.64,57802.61,49.0
1366,2024-05-31,East,Clothing,42.67,64122.49,52.0
1367,2024-05-29,South,Groceries,31.81,,47.0
1368,2024-03-09,East,Toys,60.86,55987.28,29.0
1369,2024-02-25,south,Clothing,62.44,,46.0
1370,2024-02-02,North,Groceries,41.48,34812.99,39.0
1371,2024-02-05,South,Home Goods,54.02,84052.2,32.0
1372,2024-05-27,North,Toys,89.76,33177.51,48.0
1373,2024-03-21,North,Groceries,67.2,80282.81,38.0
1374,2024-04-18,West,Electronics,36.48,32003.06,49.0
1375,2024-06-02,West,Clothing,65.02,89708.76,56.0
1376,2024-03-13,South,Electronics,36.55,62413.14,48.0
1377,2024-02-09,East,Home Goods,6.57,45826.74,36.0
1378,2024-01-17,South,Electronics,478.44,87976.8,47.0
1379,2024-05-08,West,Home Goods,73.45,43666.95,54.0
1380,2024-03-01,West,Electronics,70.96,56589.69,55.0
1381,2024-06-19,South,Electronics,709.59,99070.68,45.0
1382,2024-04-13,West,Clothing,41.87,65933.07,40.0
1383,2024-02-11,West,Groceries,57.3,29609.78,29.0
1384,2024-01-25,South,Electronics,344.84,55900.62,27.0
1385,2024-02-08,South,Clothing,42.3,54573.61,34.0
1386,2024-02-04,East,Clothing,65.93,62827.75,47.0
1387,2024-05-10,West,Electronics,42.11,59333.36,55.0
1388,2024-04-17,West,Electronics,66.91,68187.76,64.0
1389,2024-06-20,West,Home Goods,41.12,37079.19,38.0
1390,2024-06-27,West,Clothing,80.88,51781.45,47.0
1391,2024-04-11,East,Electronics,25.39,64677.65,42.0
1392,2024-04-07,West,Home Goods,35.65,48567.87,21.0
1393,2024-01-12,West,Toys,47.67,76439.15,46.0
1394,2024-01-19,South,Groceries,20.24,48867.95,36.0
1395,2024-04-10,East,Clothing,11.44,62149.94,24.0
1396,2024-02-13,West,Home Goods,20.37,58425.65,35.0
1397,2024-02-18,North,Toys,45.62,44779.79,15.0
1398,2024-01-17,West,Home Goods,46.0,60907.36,41.0
1399,2024-03-14,North,Clothing,54.99,40321.02,34.0
1400,2024-02-26,East,Groceries,47.04,53345.83,22.0
1401,2024-02-24,West,Groceries,54.49,60454.11,32.0
1402,2024-02-16,South,Electronics,43.25,38589.93,28.0
1403,2024-01-12,South,Clothing,60.72,69352.52,29.0
1404,2024-03-02,East,Home Goods,58.91,63905.62,12.0
1405,2024-03-20,West,Groceries,45.1,67980.01,18.0
1406,2024-03-23,North,Clothing,58.0,60037.04,33.0
1407,2024-01-08,West,Groceries,47.14,,31.0
1408,2024-05-28,North,Electronics,27.17,59998.91,46.0
1409,2024-03-21,West,Clothing,63.57,69346.46,29.0
1410,2024-04-27,West,Home Goods,36.4,42145.37,51.0
1411,2024-01-25,East,Electronics,63.41,,30.0
1412,2024-03-29,East,Electronics,54.86,56308.73,33.0
1413,2024-01-12,East,Toys,48.73,54430.06,36.0
1414,2024-05-22,East,Electronics,21.85,59757.54,35.0
1415,2024-02-28,North,Electronics,73.1,55624.53,41.0
1416,2024-06-02,North,Toys,44.55,62399.99,61.0
1417,2024-04-18,North,Groceries,59.52,78327.27,50.0
1418,2024-01-26,East,Groceries,48.29,,39.0
1419,2024-02-16,South,Home Goods,45.93,60842.27,35.0
1420,2024-02-01,East,Electronics,52.89,43399.33,45.0
1421,2024-01-10,West,Groceries,50.4,49170.2,37.0
1422,2024-01-16,South,Clothing,46.0,72626.01,28.0
1423,2024-05-24,East,Home Goods,49.17,52972.72,52.0
1424,2024-05-30,East,Clothing,56.41,,51.0
1425,2024-01-26,West,Groceries,57.47,91470.5,24.0
1426,2024-03-26,West,Clothing,50.65,82866.89,47.0
1427,2024-05-14,West,Clothing,59.31,58133.2,46.0
1428,2024-01-14,West,Home Goods,43.64,43760.03,36.0
1429,2024-03-19,North,Groceries,83.37,70850.38,22.0
1430,2024-04-26,West,Groceries,72.28,52648.98,56.0
1431,2024-01-07,West,Clothing,61.44,,51.0
1432,2024-05-16,South,Clothing,20.88,,50.0
1433,2024-04-24,West,Groceries,59.09,84680.93,33.0
1434,2024-06-24,North,Home Goods,44.95,52218.88,49.0
1435,2024-03-12,East,Groceries,35.32,95471.0,40.0
1436,2024-02-28,South,Toys,507.93,62925.87,30.0
1437,2024-03-22,East,Home Goods,36.98,80764.58,44.0
1438,2024-04-25,West,Groceries,57.6,,48.0
1439,2024-06-15,East,Groceries,74.24,,56.0
1440,2024-05-25,East,Toys,62.39,25406.66,72.0
1441,2024-04-12,South,Groceries,91.44,79149.06,39.0
1442,2024-01-17,West,Home Goods,26.7,61020.21,47.0
1443,2024-01-14,North,Groceries,42.41,41286.37,37.0
